Time,Analog,Pressure(Kpa)
2.67627124398,118,-116.2752
2.68039155159,119,-115.9316
2.68448975371,118,-116.2752
2.68865743025,118,-116.2752
2.69669001692,119,-115.9316
2.70087900948,119,-115.9316
2.70499536969,118,-116.2752
2.71309308864,119,-115.9316
2.71729392343,119,-115.9316
2.72135028299,119,-115.9316
2.7254753275,118,-116.2752
2.73366146845,118,-116.2752
2.73770519629,118,-116.2752
2.74185550423,118,-116.2752
2.7459687065,118,-116.2752
2.75406603071,118,-116.2752
2.75827397085,119,-115.9316
2.76235638332,118,-116.2752
2.77047068139,119,-115.9316
2.77458783108,118,-116.2752
2.77875827081,119,-115.9316
2.78292713158,119,-115.9316
2.79092419155,119,-115.9316
2.79506620992,118,-116.2752
2.79929704505,119,-115.9316
2.80337866803,118,-116.2752
2.81141441263,118,-116.2752
2.81554893092,119,-115.9316
2.81973910771,118,-116.2752
2.82777445757,118,-116.2752
2.83194450256,118,-116.2752
2.83606915233,118,-116.2752
2.84016814392,118,-116.2752
2.84826586287,118,-116.2752
2.85241380236,118,-116.2752
2.85654753117,118,-116.2752
2.86071283927,118,-116.2752
2.86873082052,119,-115.9316
2.87288468112,118,-116.2752
2.87703893647,119,-115.9316
2.88512126052,119,-115.9316
2.88926604208,119,-115.9316
2.89339858667,119,-115.9316
2.89751455213,119,-115.9316
2.905648982,118,-116.2752
2.9097365261,118,-116.2752
2.91386078113,118,-116.2752
2.91799293098,118,-116.2752
2.9260961763,118,-116.2752
2.93026898448,118,-116.2752
2.93439639743,119,-115.9316
2.93852302091,119,-115.9316
2.94665429285,119,-115.9316
2.95077460046,119,-115.9316
2.95487951317,119,-115.9316
2.96294644232,118,-116.2752
2.96710464508,118,-116.2752
2.97123758441,118,-116.2752
2.97537131322,118,-116.2752
2.98348126914,118,-116.2752
2.98759012926,118,-116.2752
2.99174872676,118,-116.2752
2.99585206051,118,-116.2752
3.00398175349,118,-116.2752
3.00810679799,118,-116.2752
3.01221723708,119,-115.9316
3.0203473248,119,-115.9316
3.02464487117,119,-115.9316
3.02886662725,119,-115.9316
3.03308680436,118,-116.2752
3.04088491481,118,-116.2752
3.0450549598,118,-116.2752
3.04927513692,117,-116.6188
3.05343610286,118,-116.2752
3.06134987246,118,-116.2752
3.06559689197,118,-116.2752
3.06972588388,118,-116.2752
3.07766175898,118,-116.2752
3.08193562088,119,-115.9316
3.08607566555,118,-116.2752
3.09024965796,119,-115.9316
3.09824000733,119,-115.9316
3.10241794714,119,-115.9316
3.10656193922,119,-115.9316
3.11073869481,119,-115.9316
3.11874641279,118,-116.2752
3.12290422081,118,-116.2752
3.12711926629,118,-116.2752
3.13506303621,118,-116.2752
3.13928637125,118,-116.2752
3.14342010006,118,-116.2752
3.14759843461,118,-116.2752
3.15561838957,118,-116.2752
3.15970356522,118,-116.2752
3.16386413643,118,-116.2752
3.16809497155,118,-116.2752
3.17605018896,118,-116.2752
3.18023286567,118,-116.2752
3.18439225265,118,-116.2752
3.1924303657,119,-115.9316
3.19674528067,118,-116.2752
3.20079690334,119,-115.9316
3.20501234355,119,-115.9316
3.2128641388,119,-115.9316
3.21708431591,119,-115.9316
3.22117620216,118,-116.2752
3.22544335347,118,-116.2752
3.2333977814,118,-116.2752
3.23757414225,118,-116.2752
3.24173787138,118,-116.2752
3.2497372998,118,-116.2752
3.25394879261,118,-116.2752
3.25809989003,118,-116.2752
3.26227782984,118,-116.2752
3.27029936376,118,-116.2752
3.27445559281,119,-115.9316
3.27869629646,119,-115.9316
3.28284581492,119,-115.9316
3.29075445288,119,-115.9316
3.29493989277,117,-116.6188
3.2991928334,119,-115.9316
3.30715594563,118,-116.2752
3.31128691125,118,-116.2752
3.31545735099,118,-116.2752
3.3196641069,118,-116.2752
3.32753208653,118,-116.2752
3.33175423735,118,-116.2752
3.33593651932,119,-115.9316
3.34011011698,119,-115.9316
3.34806572913,119,-115.9316
3.35225116903,119,-115.9316
3.35642042454,119,-115.9316
3.36052415302,118,-116.2752
3.36864003006,118,-116.2752
3.37288941802,118,-116.2752
3.3769643304,118,-116.2752
3.38491125825,118,-116.2752
3.3890943297,118,-116.2752
3.3932817433,118,-116.2752
3.39743639339,119,-115.9316
3.40534187343,118,-116.2752
3.409585735,118,-116.2752
3.41378064869,119,-115.9316
3.41798266771,119,-115.9316
3.42586920017,118,-116.2752
3.43014306207,119,-115.9316
3.43431192284,118,-116.2752
3.44224661371,118,-116.2752
3.44646047497,118,-116.2752
3.45063841478,118,-116.2752
3.45476819618,117,-116.6188
3.46268236052,118,-116.2752
3.46688556377,118,-116.2752
3.47113337275,118,-116.2752
3.47532710221,118,-116.2752
3.48324284551,118,-116.2752
3.48738091648,118,-116.2752
3.49166622587,119,-115.9316
3.49956854798,119,-115.9316
3.50386964701,119,-115.9316
3.5081462721,118,-116.2752
3.51217657875,119,-115.9316
3.52009074308,118,-116.2752
3.52428644625,117,-116.6188
3.52865701972,117,-116.6188
3.53279193276,118,-116.2752
3.54051070025,118,-116.2752
3.54470798238,118,-116.2752
3.54889697494,118,-116.2752
3.55687785052,119,-115.9316
3.56107039576,118,-116.2752
3.56528978339,119,-115.9316
3.56950206568,119,-115.9316
3.57743359863,119,-115.9316
3.58161943326,119,-115.9316
3.58579066248,118,-116.2752
3.58998636564,118,-116.2752
3.59788789826,118,-116.2752
3.60206899601,118,-116.2752
3.6062765414,118,-116.2752
3.61430083851,118,-116.2752
3.6184641729,118,-116.2752
3.6226496128,118,-116.2752
3.62679913125,119,-115.9316
3.63477013831,118,-116.2752
3.63897097311,118,-116.2752
3.64313588647,118,-116.2752
3.64726290468,119,-115.9316
3.65522601691,118,-116.2752
3.65943040438,119,-115.9316
3.6636170285,118,-116.2752
3.67161843062,118,-116.2752
3.67583466032,118,-116.2752
3.68001181065,118,-116.2752
3.68419882951,118,-116.2752
3.69211378333,118,-116.2752
3.69631067072,118,-116.2752
3.70044755746,118,-116.2752
3.70460694444,118,-116.2752
3.71253650368,118,-116.2752
3.71689365596,118,-116.2752
3.72092040993,118,-116.2752
3.72503203324,118,-116.2752
3.73314869976,119,-115.9316
3.73733295543,119,-115.9316
3.74145878942,118,-116.2752
3.74942032269,118,-116.2752
3.75363457869,118,-116.2752
3.75780107101,118,-116.2752
3.76196322118,118,-116.2752
3.76994093884,118,-116.2752
3.77409598367,118,-116.2752
3.77835839808,119,-115.9316
3.78259239113,119,-115.9316
3.79037036979,118,-116.2752
3.79460554706,119,-115.9316
3.79897414683,119,-115.9316
3.8068069945,119,-115.9316
3.81097032889,118,-116.2752
3.81515655827,118,-116.2752
3.81942252535,118,-116.2752
3.82730984729,118,-116.2752
3.83147397117,118,-116.2752
3.83566533218,118,-116.2752
3.83981129796,118,-116.2752
3.84772388334,118,-116.2752
3.85195156053,118,-116.2752
3.85616621127,118,-116.2752
3.86414392892,118,-116.2752
3.86838305361,119,-115.9316
3.87248480839,119,-115.9316
3.87678393372,119,-115.9316
3.88470244021,119,-115.9316
3.88880695818,119,-115.9316
3.89297739791,118,-116.2752
3.89713717964,118,-116.2752
3.90508608119,118,-116.2752
3.90928099487,118,-116.2752
3.91342459221,118,-116.2752
3.9214631,118,-116.2752
3.92565564523,118,-116.2752
3.92982371652,118,-116.2752
3.93398152454,119,-115.9316
3.94197029494,118,-116.2752
3.94612691874,119,-115.9316
3.95029972692,119,-115.9316
3.95445950864,119,-115.9316
3.96244038423,119,-115.9316
3.96663450842,119,-115.9316
3.97073823691,118,-116.2752
3.9788075345,118,-116.2752
3.98298863225,117,-116.6188
3.98716420361,118,-116.2752
3.99134214343,118,-116.2752
3.99929301869,118,-116.2752
4.00347924807,118,-116.2752
4.00765916159,118,-116.2752
4.01183118028,119,-115.9316
4.01977021331,119,-115.9316
4.02395170579,118,-116.2752
4.02812017182,119,-115.9316
4.03622894352,119,-115.9316
4.04045859442,118,-116.2752
4.04456192817,118,-116.2752
4.04903473959,118,-116.2752
4.05666982196,118,-116.2752
4.06104236914,118,-116.2752
4.06516030831,118,-116.2752
4.06924587871,118,-116.2752
4.07706767362,118,-116.2752
4.0813403513,119,-115.9316
4.08548197494,118,-116.2752
4.08956557163,118,-116.2752
4.09770987003,119,-115.9316
4.10190675742,119,-115.9316
4.10600693323,119,-115.9316
4.11399017726,118,-116.2752
4.11816456441,119,-115.9316
4.12231645131,118,-116.2752
4.12649675957,118,-116.2752
4.13444013475,118,-116.2752
4.1386184693,118,-116.2752
4.1427885143,118,-116.2752
4.14695421714,118,-116.2752
4.15488535534,119,-115.9316
4.15920066506,119,-115.9316
4.16335807834,119,-115.9316
4.17131487471,119,-115.9316
4.17549241979,119,-115.9316
4.17968851769,118,-116.2752
4.18384277304,119,-115.9316
4.1918023326,118,-116.2752
4.19598264087,118,-116.2752
4.20014439629,118,-116.2752
4.20431957292,118,-116.2752
4.21229373791,118,-116.2752
4.21645391437,118,-116.2752
4.22066738088,118,-116.2752
4.22871378349,118,-116.2752
4.2328609335,119,-115.9316
4.23698005689,119,-115.9316
4.24115325981,119,-115.9316
4.24913453014,118,-116.2752
4.25339260239,119,-115.9316
4.25750106777,118,-116.2752
4.26164387563,118,-116.2752
4.26961843536,118,-116.2752
4.27382400705,118,-116.2752
4.27803036822,118,-116.2752
4.28601163855,118,-116.2752
4.2901765519,118,-116.2752
4.29442475564,118,-116.2752
4.29861887984,118,-116.2752
4.30650659652,118,-116.2752
4.31069756279,119,-115.9316
4.314824581,119,-115.9316
4.31912054841,119,-115.9316
4.32697787002,119,-115.9316
4.33114909924,118,-116.2752
4.33535467093,118,-116.2752
4.34333909919,118,-116.2752
4.34753440761,118,-116.2752
4.35170682105,118,-116.2752
4.35584647098,118,-116.2752
4.36382695182,118,-116.2752
4.36801120749,118,-116.2752
4.37219980531,118,-116.2752
4.37633827102,118,-116.2752
4.38429309369,118,-116.2752
4.38843629629,119,-115.9316
4.39264621013,119,-115.9316
4.40077235044,118,-116.2752
4.40490568451,118,-116.2752
4.40898533379,118,-116.2752
4.41318814229,118,-116.2752
4.4211769127,119,-115.9316
4.42535327355,118,-116.2752
4.42949450244,118,-116.2752
4.43362783651,118,-116.2752
4.44164976517,118,-116.2752
4.44581981016,118,-116.2752
4.44997840766,118,-116.2752
4.45412792612,118,-116.2752
4.46218380251,119,-115.9316
4.46642805883,119,-115.9316
4.47054441903,119,-115.9316
4.47851029445,118,-116.2752
4.48272455045,118,-116.2752
4.48690564819,118,-116.2752
4.49100108712,118,-116.2752
4.49898393641,118,-116.2752
4.50317253423,118,-116.2752
4.50732284217,118,-116.2752
4.51146486054,118,-116.2752
4.5194157358,118,-116.2752
4.52373341397,119,-115.9316
4.52791845912,119,-115.9316
4.53582275493,118,-116.2752
4.54002201076,119,-115.9316
4.54430850438,118,-116.2752
4.5484461806,118,-116.2752
4.55634692374,118,-116.2752
4.56060144333,118,-116.2752
4.56484491017,118,-116.2752
4.56908206115,118,-116.2752
4.57679924968,118,-116.2752
4.58100166344,118,-116.2752
4.58529170973,118,-116.2752
4.59319679502,119,-115.9316
4.59737394535,119,-115.9316
4.6015724117,119,-115.9316
4.60569666673,119,-115.9316
4.61364319983,118,-116.2752
4.61784403463,117,-116.6188
4.62201802704,118,-116.2752
4.6261762298,118,-116.2752
4.63413697358,118,-116.2752
4.63831333443,118,-116.2752
4.64256272239,118,-116.2752
4.65050965024,118,-116.2752
4.65470574814,118,-116.2752
4.65885289815,119,-115.9316
4.6630091272,119,-115.9316
4.6710073714,119,-115.9316
4.67519636396,119,-115.9316
4.67933364544,119,-115.9316
4.68352184853,119,-115.9316
4.69149838196,119,-115.9316
4.69567119014,118,-116.2752
4.69987439338,118,-116.2752
4.70785882163,117,-116.6188
4.71205768273,118,-116.2752
4.7162265435,118,-116.2752
4.72038790419,118,-116.2752
4.72836680606,118,-116.2752
4.73252224563,118,-116.2752
4.73672623836,118,-116.2752
4.74091088878,118,-116.2752
4.74881794777,119,-115.9316
4.75300772982,118,-116.2752
4.75713790596,120,-115.588
4.76520601933,119,-115.9316
4.76941751214,119,-115.9316
4.77355834629,119,-115.9316
4.77767115382,119,-115.9316
4.78573334607,118,-116.2752
4.78986036428,118,-116.2752
4.79407777821,118,-116.2752
4.79822650718,118,-116.2752
4.80611856602,118,-116.2752
4.81035966441,118,-116.2752
4.81453997267,118,-116.2752
4.81878778166,118,-116.2752
4.82673392002,119,-115.9316
4.83091067562,118,-116.2752
4.83514585289,118,-116.2752
4.8430347538,119,-115.9316
4.84720558827,118,-116.2752
4.8514470814,119,-115.9316
4.85555159937,118,-116.2752
4.86348984292,119,-115.9316
4.86773449398,119,-115.9316
4.87184256462,118,-116.2752
4.87600353056,119,-115.9316
4.88398756408,118,-116.2752
4.88826971554,118,-116.2752
4.89268489476,118,-116.2752
4.90038195149,118,-116.2752
4.9045598913,118,-116.2752
4.90879822651,118,-116.2752
4.91287392838,118,-116.2752
4.92086033034,118,-116.2752
4.92500669086,118,-116.2752
4.92919963084,118,-116.2752
4.93336770213,120,-115.588
4.94133002488,119,-115.9316
4.94559954463,119,-115.9316
4.94976998436,119,-115.9316
4.95766322742,119,-115.9316
4.96190787848,119,-115.9316
4.9660609496,118,-116.2752
4.97025625803,118,-116.2752
4.97818344882,118,-116.2752
4.98236770449,117,-116.6188
4.98653932845,118,-116.2752
4.99071332085,118,-116.2752
4.99876524984,118,-116.2752
5.00285476764,118,-116.2752
5.00706349726,118,-116.2752
5.01503884647,119,-115.9316
5.019273629,119,-115.9316
5.02338248913,118,-116.2752
5.02750082304,120,-115.588
5.035531436,120,-115.588
5.03971727063,119,-115.9316
5.04388139451,119,-115.9316
5.0480514395,118,-116.2752
5.05599797261,118,-116.2752
5.06021420231,118,-116.2752
5.06437201033,118,-116.2752
5.07241920242,118,-116.2752
5.07665398495,118,-116.2752
5.08075613447,118,-116.2752
5.0851732874,118,-116.2752
5.09280994874,118,-116.2752
5.097034468,120,-115.588
5.10124596081,119,-115.9316
5.1053986372,119,-115.9316
5.11335977572,118,-116.2752
5.11755705785,119,-115.9316
5.12172157647,118,-116.2752
5.12973284712,118,-116.2752
5.13391512908,118,-116.2752
5.13812938508,118,-116.2752
5.14228640362,118,-116.2752
5.15020491011,118,-116.2752
5.15439311319,118,-116.2752
5.15856394766,118,-116.2752
5.1627276768,119,-115.9316
5.17073421055,118,-116.2752
5.17486004454,118,-116.2752
5.1790316685,118,-116.2752
5.18321276624,119,-115.9316
5.19128245857,118,-116.2752
5.19542487169,118,-116.2752
5.19957281118,118,-116.2752
5.20750671257,118,-116.2752
5.21176123216,118,-116.2752
5.21592417181,118,-116.2752
5.22007408501,118,-116.2752
5.22802772346,118,-116.2752
5.23223211093,118,-116.2752
5.23643412995,118,-116.2752
5.24052088457,118,-116.2752
5.24850807601,119,-115.9316
5.25280562238,119,-115.9316
5.25694487756,119,-115.9316
5.26494312175,118,-116.2752
5.26904329757,119,-115.9316
5.27329071182,118,-116.2752
5.27736562421,118,-116.2752
5.28536426314,118,-116.2752
5.28955325571,118,-116.2752
5.29372251122,118,-116.2752
5.2978818982,118,-116.2752
5.30580316788,118,-116.2752
5.31008137193,118,-116.2752
5.31430352275,118,-116.2752
5.32229150367,118,-116.2752
5.32659220797,119,-115.9316
5.33059290903,119,-115.9316
5.33490782401,119,-115.9316
5.34274738227,119,-115.9316
5.34691545356,119,-115.9316
5.35114036757,119,-115.9316
5.35525830673,118,-116.2752
5.36325694567,118,-116.2752
5.36738356914,118,-116.2752
5.37165348363,119,-115.9316
5.37958580606,118,-116.2752
5.38381900963,118,-116.2752
5.38793023819,119,-115.9316
5.39206515123,119,-115.9316
5.40005352689,118,-116.2752
5.40423896679,119,-115.9316
5.40842993306,119,-115.9316
5.41264576802,119,-115.9316
5.42052401092,118,-116.2752
5.42473471424,118,-116.2752
5.42891423302,118,-116.2752
5.43687023992,118,-116.2752
5.44110502245,118,-116.2752
5.44525967254,118,-116.2752
5.44943958606,118,-116.2752
5.45740861941,118,-116.2752
5.46151945324,118,-116.2752
5.46570923528,119,-115.9316
5.47003559775,119,-115.9316
5.47787712973,119,-115.9316
5.48207401711,119,-115.9316
5.48623064091,119,-115.9316
5.49425493801,119,-115.9316
5.49842064085,118,-116.2752
5.50260489653,118,-116.2752
5.50684323173,118,-116.2752
5.51476529089,118,-116.2752
5.51893730959,118,-116.2752
5.52308485434,118,-116.2752
5.52725726778,118,-116.2752
5.53521051148,118,-116.2752
5.53939121448,118,-116.2752
5.54358770713,119,-115.9316
5.54774235722,119,-115.9316
5.55581362852,120,-115.588
5.55992525183,119,-115.9316
5.56410398112,119,-115.9316
5.57209985687,118,-116.2752
5.5764941148,118,-116.2752
5.5808216615,118,-116.2752
5.58479867809,118,-116.2752
5.59261257819,117,-116.6188
5.59680867609,118,-116.2752
5.60129648767,118,-116.2752
5.60514008177,118,-116.2752
5.61313714174,118,-116.2752
5.61733481861,118,-116.2752
5.62147288958,119,-115.9316
5.62942889647,119,-115.9316
5.63368775821,119,-115.9316
5.63778359188,118,-116.2752
5.64197416341,119,-115.9316
5.64991872281,119,-115.9316
5.65406389911,118,-116.2752
5.65821973342,118,-116.2752
5.66239767324,118,-116.2752
5.67038328571,118,-116.2752
5.67463898953,118,-116.2752
5.67885008759,118,-116.2752
5.68678635743,118,-116.2752
5.69090784927,120,-115.588
5.69511223674,119,-115.9316
5.69927478165,119,-115.9316
5.70726552576,119,-115.9316
5.71137833329,119,-115.9316
5.71558864188,119,-115.9316
5.71975987109,118,-116.2752
5.72773679927,118,-116.2752
5.73189421254,118,-116.2752
5.73610215268,117,-116.6188
5.74410000213,117,-116.6188
5.74828149462,118,-116.2752
5.75246496081,118,-116.2752
5.75669698015,119,-115.9316
5.76467311884,119,-115.9316
5.76883211108,119,-115.9316
5.77291294459,118,-116.2752
5.77709838448,119,-115.9316
5.78506978628,119,-115.9316
5.78925206825,118,-116.2752
5.79340632359,119,-115.9316
5.80144522612,119,-115.9316
5.80558290234,118,-116.2752
5.80973794717,118,-116.2752
5.81396917704,118,-116.2752
5.82192321022,117,-116.6188
5.82611101857,118,-116.2752
5.83034185369,118,-116.2752
5.83448742473,118,-116.2752
5.84244580007,118,-116.2752
5.84659729223,118,-116.2752
5.8508928649,119,-115.9316
5.85878689744,118,-116.2752
5.86297628474,119,-115.9316
5.86722527796,118,-116.2752
5.8713400592,119,-115.9316
5.87926764473,118,-116.2752
5.88346058471,119,-115.9316
5.88761207687,118,-116.2752
5.89179751676,118,-116.2752
5.89975154995,118,-116.2752
5.90394093726,118,-116.2752
5.90807545555,118,-116.2752
5.91612067393,118,-116.2752
5.920331772,118,-116.2752
5.92447773779,118,-116.2752
5.92865409864,118,-116.2752
5.93653668369,118,-116.2752
5.94084133539,118,-116.2752
5.94494940603,119,-115.9316
5.94910010871,120,-115.588
5.95707585266,119,-115.9316
5.9612905034,119,-115.9316
5.96541989006,119,-115.9316
5.96957256644,119,-115.9316
5.97765962738,118,-116.2752
5.98184230409,118,-116.2752
5.98601590175,118,-116.2752
5.99401927758,118,-116.2752
5.99816879603,118,-116.2752
6.002306867,118,-116.2752
6.00644138529,118,-116.2752
6.01442423458,118,-116.2752
6.01865112229,118,-116.2752
6.02279985126,118,-116.2752
6.02696042247,119,-115.9316
6.03486511302,119,-115.9316
6.03915042241,119,-115.9316
6.04331928318,119,-115.9316
6.05128910601,119,-115.9316
6.05546546686,119,-115.9316
6.05962327488,118,-116.2752
6.06380437263,118,-116.2752
6.07178287976,118,-116.2752
6.07595568794,118,-116.2752
6.08009415365,118,-116.2752
6.08434314686,118,-116.2752
6.09228060092,118,-116.2752
6.09640485595,118,-116.2752
6.10095266817,119,-115.9316
6.10867064618,119,-115.9316
6.11281424352,118,-116.2752
6.1170225784,119,-115.9316
6.12116104411,118,-116.2752
6.12913560383,118,-116.2752
6.13332420166,119,-115.9316
6.13747056218,118,-116.2752
6.14164258088,118,-116.2752
6.14953898187,119,-115.9316
6.1538381072,118,-116.2752
6.18064813331,118,-116.2752
6.18115063873,118,-116.2752
6.18153669553,118,-116.2752
6.18192591025,118,-116.2752
6.18241025758,118,-116.2752
6.1864239851,119,-115.9316
6.19062284619,119,-115.9316
6.19479802282,119,-115.9316
6.19898346272,118,-116.2752
6.20692249574,119,-115.9316
6.21112569899,118,-116.2752
6.21528548071,119,-115.9316
6.22333069909,118,-116.2752
6.22749166504,118,-116.2752
6.23165263099,118,-116.2752
6.23581912331,118,-116.2752
6.243751051,118,-116.2752
6.24802214971,118,-116.2752
6.25211206226,118,-116.2752
6.25624658056,119,-115.9316
6.26428548308,118,-116.2752
6.26845987022,119,-115.9316
6.2726682051,118,-116.2752
6.28066487033,118,-116.2752
6.28482583628,118,-116.2752
6.28901206566,118,-116.2752
6.29316829471,118,-116.2752
6.30112706479,118,-116.2752
6.30531684684,118,-116.2752
6.30951886586,118,-116.2752
6.31365456838,118,-116.2752
6.32159202244,119,-115.9316
6.32582443653,119,-115.9316
6.32994908629,118,-116.2752
6.33412268396,118,-116.2752
6.34220698171,118,-116.2752
6.34638689523,117,-116.6188
6.35056601926,118,-116.2752
6.35849597325,118,-116.2752
6.36267036039,118,-116.2752
6.36706264462,119,-115.9316
6.37103295062,118,-116.2752
6.37896250986,119,-115.9316
6.38317676585,119,-115.9316
6.38731286311,119,-115.9316
6.39149119767,119,-115.9316
6.39942430958,118,-116.2752
6.40366343426,119,-115.9316
6.40785045312,118,-116.2752
6.41578198607,118,-116.2752
